cell,size,L,arch,scheme,seed,iter,frac,loss
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,21721,0.26816,2.559
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,21688,0.26775,2.4967
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,21893,0.27028,2.4931
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,21892,0.27027,2.5541
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,21933,0.27078,2.556
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,21915,0.27056,2.4938
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22118,0.27306,2.4926
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22121,0.2731,2.5573
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22252,0.27472,2.5561
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22261,0.27483,2.4935
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22457,0.27725,2.4978
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22406,0.27662,2.5511
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22576,0.27872,2.4842
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22618,0.27923,2.5532
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22699,0.28023,2.5671
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22697,0.28021,2.491
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22877,0.28243,2.4892
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,22867,0.28231,2.5476
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23034,0.28437,2.5463
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23067,0.28478,2.4891
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23234,0.28684,2.4754
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23236,0.28686,2.5533
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23304,0.2877,2.5532
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23327,0.28799,2.4744
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23501,0.29014,2.4849
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23475,0.28981,2.5661
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23696,0.29254,2.5428
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23585,0.29117,2.4767
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23850,0.29444,2.4917
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23836,0.29427,2.5449
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23997,0.29626,2.4842
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,23852,0.29447,2.5458
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24079,0.29727,2.5417
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24045,0.29685,2.4853
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24183,0.29856,2.5397
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24168,0.29837,2.4821
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24378,0.30096,2.5566
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24382,0.30101,2.4763
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24515,0.30265,2.4816
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24552,0.30311,2.5427
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24727,0.30527,2.4759
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24700,0.30494,2.5421
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24849,0.30678,2.4786
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24844,0.30672,2.5465
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25045,0.3092,2.4732
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,24924,0.3077,2.5356
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25052,0.30928,2.5405
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25137,0.31033,2.476
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25270,0.31198,2.4638
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25305,0.31241,2.5356
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25479,0.31456,2.4774
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25383,0.31337,2.5424
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25516,0.31501,2.479
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25502,0.31484,2.5485
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25768,0.31812,2.4776
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25786,0.31835,2.5361
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25893,0.31967,2.5399
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25932,0.32015,2.48
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26013,0.32115,2.4775
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,25957,0.32046,2.5492
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26121,0.32248,2.4696
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26101,0.32223,2.5422
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26266,0.32427,2.5312
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26382,0.3257,2.4731
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26459,0.32665,2.4705
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26434,0.32635,2.5377
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26686,0.32946,2.5287
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26567,0.32799,2.4726
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26836,0.33131,2.4655
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26799,0.33085,2.5347
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26951,0.33273,2.4669
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,26914,0.33227,2.544
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27092,0.33447,2.5358
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27020,0.33358,2.4722
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27202,0.33583,2.54
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27261,0.33656,2.4466
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27420,0.33852,2.5291
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27344,0.33758,2.4649
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27577,0.34046,2.463
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27595,0.34068,2.5353
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27689,0.34184,2.4694
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27610,0.34086,2.5392
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27778,0.34294,2.4551
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27799,0.3432,2.5332
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27999,0.34567,2.5327
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,27965,0.34525,2.4677
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28115,0.3471,2.4715
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28178,0.34788,2.5347
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28247,0.34873,2.5282
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28223,0.34843,2.4705
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28427,0.35095,2.4694
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28472,0.35151,2.5263
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28535,0.35228,2.5303
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28559,0.35258,2.4624
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28708,0.35442,2.4704
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28656,0.35378,2.5371
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28809,0.35567,2.4674
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,28870,0.35642,2.5314
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29004,0.35807,2.4658
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29097,0.35922,2.5385
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29108,0.35936,2.4629
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29106,0.35933,2.5276
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29320,0.36198,2.4605
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29286,0.36156,2.5293
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29420,0.36321,2.532
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29510,0.36432,2.4634
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29605,0.36549,2.4497
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29591,0.36532,2.5356
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29736,0.36711,2.4548
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29747,0.36725,2.522
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29924,0.36943,2.5277
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,29971,0.37001,2.4639
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30037,0.37083,2.4503
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30069,0.37122,2.5215
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30160,0.37235,2.4665
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30152,0.37225,2.5044
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30169,0.37246,2.4752
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30171,0.37248,2.5052
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30186,0.37267,2.4693
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30189,0.3727,2.512
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30199,0.37283,2.5146
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30203,0.37288,2.4699
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30221,0.3731,2.4626
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30212,0.37299,2.5063
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30234,0.37326,2.4595
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30225,0.37315,2.5105
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30253,0.37349,2.518
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30251,0.37347,2.4706
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30260,0.37358,2.5041
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30265,0.37364,2.469
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30279,0.37381,2.5173
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30288,0.37393,2.4639
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30298,0.37405,2.4722
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30301,0.37409,2.5031
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30309,0.37419,2.5222
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30311,0.37421,2.4686
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30322,0.37435,2.4615
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30335,0.37451,2.5075
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30352,0.37472,2.5054
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30344,0.37462,2.4674
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30354,0.37474,2.4719
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30368,0.37491,2.5059
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30383,0.3751,2.5092
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30382,0.37509,2.4754
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30394,0.37523,2.5194
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30393,0.37522,2.4777
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30408,0.37541,2.4725
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30416,0.37551,2.5088
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30417,0.37552,2.467
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30421,0.37557,2.5084
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30436,0.37575,2.5075
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30435,0.37574,2.4739
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30454,0.37598,2.5051
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30455,0.37599,2.4668
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30472,0.3762,2.4792
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30466,0.37612,2.5145
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30493,0.37646,2.5175
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30492,0.37644,2.4538
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30508,0.37664,2.5139
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30509,0.37665,2.4673
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30515,0.37673,2.5037
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30522,0.37681,2.4656
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30542,0.37706,2.4722
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30529,0.3769,2.5095
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30551,0.37717,2.5048
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30548,0.37714,2.4715
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30570,0.37741,2.4588
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30574,0.37746,2.511
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30588,0.37763,2.5079
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30592,0.37768,2.4672
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30606,0.37785,2.4568
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30597,0.37774,2.5188
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30615,0.37796,2.4682
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30622,0.37805,2.5222
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30638,0.37825,2.5011
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30626,0.3781,2.4742
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30644,0.37832,2.5052
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30646,0.37835,2.4723
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30660,0.37852,2.462
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30669,0.37863,2.5201
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30677,0.37873,2.4698
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30682,0.37879,2.5092
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30693,0.37893,2.5079
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30692,0.37891,2.4794
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30705,0.37907,2.4629
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30718,0.37923,2.5143
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30727,0.37935,2.5111
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30721,0.37927,2.4652
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30750,0.37963,2.4558
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30744,0.37956,2.5039
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30754,0.37968,2.4669
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30765,0.37981,2.5134
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30780,0.38,2.5052
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30776,0.37995,2.4741
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30800,0.38025,2.4749
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30792,0.38015,2.5067
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30807,0.38033,2.5032
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30803,0.38028,2.4547
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30823,0.38053,2.5047
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30819,0.38048,2.4651
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30837,0.3807,2.5111
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30841,0.38075,2.461
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30856,0.38094,2.5084
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30864,0.38104,2.4631
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30877,0.3812,2.5022
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30872,0.38114,2.4727
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30883,0.38127,2.4571
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30895,0.38142,2.522
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30905,0.38154,2.515
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30907,0.38157,2.4661
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30925,0.38179,2.4734
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30913,0.38164,2.4975
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30930,0.38185,2.4604
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30941,0.38199,2.503
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30960,0.38222,2.4636
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30952,0.38212,2.5071
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30967,0.38231,2.4604
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30965,0.38228,2.5038
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30982,0.38249,2.4974
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30987,0.38256,2.4713
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,30994,0.38264,2.4681
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31006,0.38279,2.5154
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31019,0.38295,2.5115
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31009,0.38283,2.4525
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31035,0.38315,2.5091
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31027,0.38305,2.4653
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31041,0.38322,2.5214
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31046,0.38328,2.4679
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31063,0.38349,2.5135
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31072,0.3836,2.4778
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31073,0.38362,2.465
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31079,0.38369,2.5183
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31098,0.38393,2.4697
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31103,0.38399,2.5077
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31107,0.38404,2.5094
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31115,0.38414,2.4699
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31126,0.38427,2.5094
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31136,0.3844,2.4755
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31147,0.38453,2.4991
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31138,0.38442,2.4645
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31153,0.3846,2.4708
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31168,0.38479,2.5083
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31180,0.38494,2.4627
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31171,0.38483,2.5199
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31196,0.38514,2.4744
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31192,0.38509,2.5043
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31201,0.3852,2.504
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31205,0.38525,2.4702
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31217,0.3854,2.4659
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31229,0.38554,2.5034
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31244,0.38573,2.5042
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31242,0.3857,2.4739
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31256,0.38588,2.4636
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31264,0.38598,2.4999
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31280,0.38617,2.4646
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31267,0.38601,2.5098
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31283,0.38621,2.4589
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31281,0.38619,2.5228
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31299,0.38641,2.5041
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31307,0.38651,2.4632
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31326,0.38674,2.5039
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31318,0.38664,2.4529
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31329,0.38678,2.5035
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31340,0.38691,2.4569
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31349,0.38702,2.4583
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31358,0.38714,2.4948
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31372,0.38731,2.447
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31369,0.38727,2.5032
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31383,0.38744,2.4653
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31384,0.38746,2.5257
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31406,0.38773,2.4972
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31403,0.38769,2.4642
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31412,0.3878,2.4637
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31410,0.38778,2.5006
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31430,0.38802,2.4719
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31437,0.38811,2.52
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31441,0.38816,2.504
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31453,0.38831,2.4636
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31470,0.38852,2.4973
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31467,0.38848,2.4728
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31476,0.38859,2.5006
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31475,0.38858,2.4665
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31499,0.38888,2.5
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31493,0.3888,2.4604
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31510,0.38901,2.5115
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31520,0.38914,2.4691
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31531,0.38927,2.4591
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31523,0.38917,2.5099
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31546,0.38946,2.4599
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31540,0.38938,2.5225
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31561,0.38964,2.4638
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31564,0.38968,2.5113
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31577,0.38984,2.4474
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31580,0.38988,2.5061
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31589,0.38999,2.4673
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31596,0.39007,2.5022
lm-1.7B-L1-deep-seed1904,1.7B,1,deep,A,1904,31604,0.39017,2.5135
