task,size,percent,kind,da,n_pairs,passes_gate
belebele_zho_Hant,600M,80,reference,0.4363636363636363,55,False
belebele_zho_Hant,600M,90,checkpoint,0.6909090909090909,55,False
belebele_zho_Hant,600M,90,reference,0.4,55,False
belebele_zho_Hant,600M,100,checkpoint,,0,False
belebele_zho_Hant,600M,100,reference,0.4363636363636363,55,False
bpb_arb_Arab,1.7B,10,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,10,reference,1.0,3,True
bpb_arb_Arab,1.7B,20,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,20,reference,1.0,3,True
bpb_arb_Arab,1.7B,30,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,30,reference,1.0,3,True
bpb_arb_Arab,1.7B,40,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,40,reference,1.0,3,True
bpb_arb_Arab,1.7B,50,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,50,reference,1.0,3,True
bpb_arb_Arab,1.7B,60,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,60,reference,1.0,3,True
bpb_arb_Arab,1.7B,70,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,70,reference,1.0,3,True
bpb_arb_Arab,1.7B,80,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,80,reference,1.0,3,True
bpb_arb_Arab,1.7B,90,checkpoint,1.0,3,True
bpb_arb_Arab,1.7B,90,reference,1.0,3,True
bpb_arb_Arab,175M,10,checkpoint,0.7619047619047619,21,True
bpb_arb_Arab,175M,10,reference,0.6666666666666666,3,True
bpb_arb_Arab,175M,20,checkpoint,0.5714285714285714,21,True
bpb_arb_Arab,175M,20,reference,1.0,3,True
bpb_arb_Arab,175M,30,checkpoint,0.7619047619047619,21,True
bpb_arb_Arab,175M,30,reference,0.3333333333333333,3,True
bpb_arb_Arab,175M,40,checkpoint,0.9523809523809524,21,True
bpb_arb_Arab,175M,40,reference,0.6666666666666666,3,True
bpb_arb_Arab,175M,50,checkpoint,0.8571428571428571,21,True
bpb_arb_Arab,175M,50,reference,1.0,3,True
bpb_arb_Arab,175M,60,checkpoint,0.9523809523809524,21,True
bpb_arb_Arab,175M,60,reference,0.6666666666666666,3,True
bpb_arb_Arab,175M,70,checkpoint,1.0,21,True
bpb_arb_Arab,175M,70,reference,0.6666666666666666,3,True
bpb_arb_Arab,175M,80,checkpoint,0.9523809523809524,21,True
bpb_arb_Arab,175M,80,reference,0.6666666666666666,3,True
bpb_arb_Arab,175M,90,checkpoint,1.0,21,True
bpb_arb_Arab,175M,90,reference,0.6666666666666666,3,True
bpb_arb_Arab,175M,100,checkpoint,,0,True
bpb_arb_Arab,175M,100,reference,0.6666666666666666,3,True
bpb_arb_Arab,1B,10,checkpoint,0.7333333333333333,15,True
bpb_arb_Arab,1B,10,reference,0.6666666666666666,3,True
bpb_arb_Arab,1B,20,checkpoint,0.8,15,True
bpb_arb_Arab,1B,20,reference,0.6666666666666666,3,True
bpb_arb_Arab,1B,30,checkpoint,0.9333333333333332,15,True
bpb_arb_Arab,1B,30,reference,1.0,3,True
bpb_arb_Arab,1B,40,checkpoint,0.9333333333333332,15,True
bpb_arb_Arab,1B,40,reference,1.0,3,True
bpb_arb_Arab,1B,50,checkpoint,0.9333333333333332,15,True
bpb_arb_Arab,1B,50,reference,1.0,3,True
bpb_arb_Arab,1B,60,checkpoint,0.9333333333333332,15,True
bpb_arb_Arab,1B,60,reference,1.0,3,True
bpb_arb_Arab,1B,70,checkpoint,1.0,15,True
bpb_arb_Arab,1B,70,reference,1.0,3,True
bpb_arb_Arab,1B,80,checkpoint,0.9333333333333332,15,True
bpb_arb_Arab,1B,80,reference,1.0,3,True
bpb_arb_Arab,1B,90,checkpoint,1.0,15,True
bpb_arb_Arab,1B,90,reference,1.0,3,True
bpb_arb_Arab,1B,100,checkpoint,,0,True
bpb_arb_Arab,1B,100,reference,1.0,3,True
bpb_arb_Arab,350M,10,checkpoint,0.8095238095238095,21,True
bpb_arb_Arab,350M,10,reference,1.0,3,True
bpb_arb_Arab,350M,20,checkpoint,0.9047619047619048,21,True
bpb_arb_Arab,350M,20,reference,1.0,3,True
bpb_arb_Arab,350M,30,checkpoint,0.9047619047619048,21,True
bpb_arb_Arab,350M,30,reference,1.0,3,True
bpb_arb_Arab,350M,40,checkpoint,0.9047619047619048,21,True
bpb_arb_Arab,350M,40,reference,0.6666666666666666,3,True
bpb_arb_Arab,350M,50,checkpoint,1.0,21,True
bpb_arb_Arab,350M,50,reference,1.0,3,True
bpb_arb_Arab,350M,60,checkpoint,1.0,21,True
bpb_arb_Arab,350M,60,reference,1.0,3,True
bpb_arb_Arab,350M,70,checkpoint,0.9523809523809524,21,True
bpb_arb_Arab,350M,70,reference,1.0,3,True
bpb_arb_Arab,350M,80,checkpoint,0.9523809523809524,21,True
bpb_arb_Arab,350M,80,reference,1.0,3,True
bpb_arb_Arab,350M,90,checkpoint,1.0,21,True
bpb_arb_Arab,350M,90,reference,1.0,3,True
bpb_arb_Arab,350M,100,checkpoint,,0,True
bpb_arb_Arab,350M,100,reference,1.0,3,True
bpb_arb_Arab,600M,10,checkpoint,0.8095238095238095,21,True
bpb_arb_Arab,600M,10,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,20,checkpoint,0.8571428571428571,21,True
bpb_arb_Arab,600M,20,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,30,checkpoint,0.9523809523809524,21,True
bpb_arb_Arab,600M,30,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,40,checkpoint,1.0,21,True
bpb_arb_Arab,600M,40,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,50,checkpoint,0.9523809523809524,21,True
bpb_arb_Arab,600M,50,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,60,checkpoint,0.9047619047619048,21,True
bpb_arb_Arab,600M,60,reference,0.0,3,True
bpb_arb_Arab,600M,70,checkpoint,1.0,21,True
bpb_arb_Arab,600M,70,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,80,checkpoint,1.0,21,True
bpb_arb_Arab,600M,80,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,90,checkpoint,1.0,21,True
bpb_arb_Arab,600M,90,reference,0.3333333333333333,3,True
bpb_arb_Arab,600M,100,checkpoint,,0,True
bpb_arb_Arab,600M,100,reference,0.3333333333333333,3,True
bpb_ben_Beng,1.7B,10,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,10,reference,1.0,3,True
bpb_ben_Beng,1.7B,20,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,20,reference,1.0,3,True
bpb_ben_Beng,1.7B,30,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,30,reference,1.0,3,True
bpb_ben_Beng,1.7B,40,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,40,reference,1.0,3,True
bpb_ben_Beng,1.7B,50,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,50,reference,1.0,3,True
bpb_ben_Beng,1.7B,60,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,60,reference,1.0,3,True
bpb_ben_Beng,1.7B,70,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,70,reference,1.0,3,True
bpb_ben_Beng,1.7B,80,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,80,reference,1.0,3,True
bpb_ben_Beng,1.7B,90,checkpoint,1.0,3,True
bpb_ben_Beng,1.7B,90,reference,1.0,3,True
bpb_ben_Beng,175M,10,checkpoint,0.7333333333333333,15,True
bpb_ben_Beng,175M,10,reference,0.6666666666666666,3,True
bpb_ben_Beng,175M,20,checkpoint,0.8,15,True
bpb_ben_Beng,175M,20,reference,1.0,3,True
bpb_ben_Beng,175M,30,checkpoint,0.8,15,True
bpb_ben_Beng,175M,30,reference,0.3333333333333333,3,True
bpb_ben_Beng,175M,40,checkpoint,0.9333333333333332,15,True
bpb_ben_Beng,175M,40,reference,0.6666666666666666,3,True
bpb_ben_Beng,175M,50,checkpoint,0.8,15,True
bpb_ben_Beng,175M,50,reference,1.0,3,True
bpb_ben_Beng,175M,60,checkpoint,0.6666666666666666,15,True
bpb_ben_Beng,175M,60,reference,0.6666666666666666,3,True
bpb_ben_Beng,175M,70,checkpoint,1.0,15,True
bpb_ben_Beng,175M,70,reference,0.6666666666666666,3,True
bpb_ben_Beng,175M,80,checkpoint,0.9333333333333332,15,True
bpb_ben_Beng,175M,80,reference,0.6666666666666666,3,True
bpb_ben_Beng,175M,90,checkpoint,1.0,15,True
bpb_ben_Beng,175M,90,reference,0.6666666666666666,3,True
bpb_ben_Beng,175M,100,checkpoint,,0,True
bpb_ben_Beng,175M,100,reference,0.6666666666666666,3,True
bpb_ben_Beng,1B,10,checkpoint,0.9,10,True
bpb_ben_Beng,1B,10,reference,1.0,3,True
bpb_ben_Beng,1B,20,checkpoint,0.8,10,True
bpb_ben_Beng,1B,20,reference,0.6666666666666666,3,True
bpb_ben_Beng,1B,30,checkpoint,0.9,10,True
bpb_ben_Beng,1B,30,reference,1.0,3,True
bpb_ben_Beng,1B,40,checkpoint,1.0,10,True
bpb_ben_Beng,1B,40,reference,1.0,3,True
bpb_ben_Beng,1B,50,checkpoint,1.0,10,True
bpb_ben_Beng,1B,50,reference,1.0,3,True
bpb_ben_Beng,1B,60,checkpoint,1.0,10,True
bpb_ben_Beng,1B,60,reference,1.0,3,True
bpb_ben_Beng,1B,70,checkpoint,1.0,10,True
bpb_ben_Beng,1B,70,reference,1.0,3,True
bpb_ben_Beng,1B,80,checkpoint,1.0,10,True
bpb_ben_Beng,1B,80,reference,1.0,3,True
bpb_ben_Beng,1B,90,checkpoint,1.0,10,True
bpb_ben_Beng,1B,90,reference,1.0,3,True
bpb_ben_Beng,1B,100,checkpoint,,0,True
bpb_ben_Beng,1B,100,reference,1.0,3,True
bpb_ben_Beng,350M,10,checkpoint,0.8,15,True
bpb_ben_Beng,350M,10,reference,1.0,3,True
bpb_ben_Beng,350M,20,checkpoint,0.8,15,True
bpb_ben_Beng,350M,20,reference,1.0,3,True
bpb_ben_Beng,350M,30,checkpoint,0.8666666666666667,15,True
bpb_ben_Beng,350M,30,reference,0.6666666666666666,3,True
bpb_ben_Beng,350M,40,checkpoint,0.6,15,True
bpb_ben_Beng,350M,40,reference,0.3333333333333333,3,True
bpb_ben_Beng,350M,50,checkpoint,0.8,15,True
bpb_ben_Beng,350M,50,reference,0.6666666666666666,3,True
bpb_ben_Beng,350M,60,checkpoint,0.8666666666666667,15,True
bpb_ben_Beng,350M,60,reference,1.0,3,True
bpb_ben_Beng,350M,70,checkpoint,0.8666666666666667,15,True
bpb_ben_Beng,350M,70,reference,0.3333333333333333,3,True
bpb_ben_Beng,350M,80,checkpoint,0.8,15,True
bpb_ben_Beng,350M,80,reference,0.0,3,True
bpb_ben_Beng,350M,90,checkpoint,1.0,15,True
bpb_ben_Beng,350M,90,reference,1.0,3,True
bpb_ben_Beng,350M,100,checkpoint,,0,True
bpb_ben_Beng,350M,100,reference,1.0,3,True
bpb_ben_Beng,600M,10,checkpoint,0.9333333333333332,15,True
bpb_ben_Beng,600M,10,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,20,checkpoint,0.8666666666666667,15,True
bpb_ben_Beng,600M,20,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,30,checkpoint,0.9333333333333332,15,True
bpb_ben_Beng,600M,30,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,40,checkpoint,0.9333333333333332,15,True
bpb_ben_Beng,600M,40,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,50,checkpoint,1.0,15,True
bpb_ben_Beng,600M,50,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,60,checkpoint,1.0,15,True
bpb_ben_Beng,600M,60,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,70,checkpoint,1.0,15,True
bpb_ben_Beng,600M,70,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,80,checkpoint,0.9333333333333332,15,True
bpb_ben_Beng,600M,80,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,90,checkpoint,1.0,15,True
bpb_ben_Beng,600M,90,reference,0.3333333333333333,3,True
bpb_ben_Beng,600M,100,checkpoint,,0,True
bpb_ben_Beng,600M,100,reference,0.3333333333333333,3,True
bpb_bul_Cyrl,175M,10,checkpoint,1.0,6,True
bpb_bul_Cyrl,175M,10,reference,,0,True
bpb_bul_Cyrl,175M,20,checkpoint,0.8333333333333334,6,True
bpb_bul_Cyrl,175M,20,reference,,0,True
bpb_bul_Cyrl,175M,30,checkpoint,0.8333333333333334,6,True
bpb_bul_Cyrl,175M,30,reference,,0,True
bpb_bul_Cyrl,175M,40,checkpoint,1.0,6,True
bpb_bul_Cyrl,175M,40,reference,,0,True
bpb_bul_Cyrl,175M,50,checkpoint,0.8333333333333334,6,True
bpb_bul_Cyrl,175M,50,reference,,0,True
bpb_bul_Cyrl,175M,60,checkpoint,1.0,6,True
bpb_bul_Cyrl,175M,60,reference,,0,True
bpb_bul_Cyrl,175M,70,checkpoint,1.0,6,True
bpb_bul_Cyrl,175M,70,reference,,0,True
bpb_bul_Cyrl,175M,80,checkpoint,1.0,6,True
bpb_bul_Cyrl,175M,80,reference,,0,True
bpb_bul_Cyrl,175M,90,checkpoint,1.0,6,True
bpb_bul_Cyrl,175M,90,reference,,0,True
bpb_bul_Cyrl,1B,10,checkpoint,0.0,3,True
bpb_bul_Cyrl,1B,10,reference,,0,True
bpb_bul_Cyrl,1B,20,checkpoint,0.6666666666666666,3,True
bpb_bul_Cyrl,1B,20,reference,,0,True
bpb_bul_Cyrl,1B,30,checkpoint,1.0,3,True
bpb_bul_Cyrl,1B,30,reference,,0,True
bpb_bul_Cyrl,1B,40,checkpoint,1.0,3,True
bpb_bul_Cyrl,1B,40,reference,,0,True
bpb_bul_Cyrl,1B,50,checkpoint,0.6666666666666666,3,True
bpb_bul_Cyrl,1B,50,reference,,0,True
bpb_bul_Cyrl,1B,60,checkpoint,1.0,3,True
bpb_bul_Cyrl,1B,60,reference,,0,True
bpb_bul_Cyrl,1B,70,checkpoint,1.0,3,True
bpb_bul_Cyrl,1B,70,reference,,0,True
bpb_bul_Cyrl,1B,80,checkpoint,0.6666666666666666,3,True
bpb_bul_Cyrl,1B,80,reference,,0,True
bpb_bul_Cyrl,1B,90,checkpoint,1.0,3,True
bpb_bul_Cyrl,1B,90,reference,,0,True
bpb_bul_Cyrl,350M,10,checkpoint,0.6666666666666666,6,True
bpb_bul_Cyrl,350M,10,reference,,0,True
bpb_bul_Cyrl,350M,20,checkpoint,0.6666666666666666,6,True
bpb_bul_Cyrl,350M,20,reference,,0,True
bpb_bul_Cyrl,350M,30,checkpoint,0.6666666666666666,6,True
bpb_bul_Cyrl,350M,30,reference,,0,True
bpb_bul_Cyrl,350M,40,checkpoint,0.6666666666666666,6,True
bpb_bul_Cyrl,350M,40,reference,,0,True
bpb_bul_Cyrl,350M,50,checkpoint,0.8333333333333334,6,True
bpb_bul_Cyrl,350M,50,reference,,0,True
bpb_bul_Cyrl,350M,60,checkpoint,0.8333333333333334,6,True
bpb_bul_Cyrl,350M,60,reference,,0,True
bpb_bul_Cyrl,350M,70,checkpoint,0.5,6,True
bpb_bul_Cyrl,350M,70,reference,,0,True
bpb_bul_Cyrl,350M,80,checkpoint,1.0,6,True
bpb_bul_Cyrl,350M,80,reference,,0,True
bpb_bul_Cyrl,350M,90,checkpoint,1.0,6,True
bpb_bul_Cyrl,350M,90,reference,,0,True
bpb_bul_Cyrl,600M,10,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,10,reference,,0,True
bpb_bul_Cyrl,600M,20,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,20,reference,,0,True
bpb_bul_Cyrl,600M,30,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,30,reference,,0,True
bpb_bul_Cyrl,600M,40,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,40,reference,,0,True
bpb_bul_Cyrl,600M,50,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,50,reference,,0,True
bpb_bul_Cyrl,600M,60,checkpoint,0.8333333333333334,6,True
bpb_bul_Cyrl,600M,60,reference,,0,True
bpb_bul_Cyrl,600M,70,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,70,reference,,0,True
bpb_bul_Cyrl,600M,80,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,80,reference,,0,True
bpb_bul_Cyrl,600M,90,checkpoint,1.0,6,True
bpb_bul_Cyrl,600M,90,reference,,0,True
bpb_ces_Latn,1.7B,10,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,10,reference,1.0,3,True
bpb_ces_Latn,1.7B,20,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,20,reference,1.0,3,True
bpb_ces_Latn,1.7B,30,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,30,reference,1.0,3,True
bpb_ces_Latn,1.7B,40,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,40,reference,1.0,3,True
bpb_ces_Latn,1.7B,50,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,50,reference,1.0,3,True
bpb_ces_Latn,1.7B,60,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,60,reference,1.0,3,True
bpb_ces_Latn,1.7B,70,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,70,reference,1.0,3,True
bpb_ces_Latn,1.7B,80,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,80,reference,1.0,3,True
bpb_ces_Latn,1.7B,90,checkpoint,1.0,3,True
bpb_ces_Latn,1.7B,90,reference,1.0,3,True
bpb_ces_Latn,175M,10,checkpoint,0.8,10,True
bpb_ces_Latn,175M,10,reference,0.6666666666666666,3,True
bpb_ces_Latn,175M,20,checkpoint,0.8,10,True
bpb_ces_Latn,175M,20,reference,1.0,3,True
bpb_ces_Latn,175M,30,checkpoint,0.8,10,True
bpb_ces_Latn,175M,30,reference,0.3333333333333333,3,True
bpb_ces_Latn,175M,40,checkpoint,1.0,10,True
bpb_ces_Latn,175M,40,reference,0.6666666666666666,3,True
bpb_ces_Latn,175M,50,checkpoint,0.9,10,True
bpb_ces_Latn,175M,50,reference,1.0,3,True
bpb_ces_Latn,175M,60,checkpoint,1.0,10,True
bpb_ces_Latn,175M,60,reference,0.6666666666666666,3,True
bpb_ces_Latn,175M,70,checkpoint,1.0,10,True
bpb_ces_Latn,175M,70,reference,0.6666666666666666,3,True
bpb_ces_Latn,175M,80,checkpoint,0.9,10,True
bpb_ces_Latn,175M,80,reference,0.6666666666666666,3,True
bpb_ces_Latn,175M,90,checkpoint,1.0,10,True
bpb_ces_Latn,175M,90,reference,0.6666666666666666,3,True
bpb_ces_Latn,175M,100,checkpoint,,0,True
bpb_ces_Latn,175M,100,reference,0.6666666666666666,3,True
bpb_ces_Latn,1B,10,checkpoint,0.6666666666666666,6,True
bpb_ces_Latn,1B,10,reference,0.0,3,True
bpb_ces_Latn,1B,20,checkpoint,0.6666666666666666,6,True
bpb_ces_Latn,1B,20,reference,0.6666666666666666,3,True
bpb_ces_Latn,1B,30,checkpoint,0.8333333333333334,6,True
bpb_ces_Latn,1B,30,reference,1.0,3,True
bpb_ces_Latn,1B,40,checkpoint,1.0,6,True
bpb_ces_Latn,1B,40,reference,0.6666666666666666,3,True
